p_milk_dairy, p_wheat, p_eggs, p_legumes_soy, p_seafood, p_nuts, p_unknown_allergy, p_one_allergy, p_two_allergy,
0.525425,0.641746,0.238148,0.125132,0.129738,0.0655144,0.127301,0.490083,0.268651,
0.525425,0.641746,0.238148,0.125132,0.129738,0.0655144,0.127301,0.490083,0.268651,
0.525425,0.641746,0.238148,0.125132,0.129738,0.0655144,0.127301,0.490083,0.268651,
0.525425,0.641746,0.238148,0.125132,0.129738,0.0655144,0.127301,0.490083,0.268651,
0.502121,0.657905,0.255689,0.145205,0.131528,0.0711969,0.119779,0.50094,0.270909,
0.502121,0.657905,0.255689,0.145205,0.131528,0.0711969,0.119779,0.50094,0.270909,
0.50237,0.681412,0.255996,0.152576,0.128337,0.0522396,0.133527,0.496544,0.277531,
0.504381,0.685779,0.241877,0.17882,0.135778,0.0613325,0.138994,0.478767,0.282677,
0.512865,0.676526,0.252565,0.169619,0.130509,0.0772469,0.135315,0.462722,0.263627,
0.479216,0.653891,0.221371,0.172367,0.139619,0.0789164,0.12664,0.481651,0.298144,
0.463558,0.650612,0.236703,0.17287,0.138701,0.0810058,0.127017,0.48013,0.294463,
0.470767,0.643647,0.254174,0.166037,0.147931,0.0762063,0.11435,0.456964,0.299705,
0.471884,0.635019,0.26252,0.16536,0.12214,0.0875634,0.107271,0.487203,0.310363,
0.471884,0.635019,0.26252,0.16536,0.12214,0.0875634,0.107271,0.487203,0.310363,
0.49352,0.638455,0.25196,0.157872,0.111024,0.0952519,0.119656,0.504105,0.306947,
0.49352,0.638455,0.25196,0.157872,0.111024,0.0952519,0.119656,0.504105,0.306947,
0.49352,0.638455,0.25196,0.157872,0.111024,0.0952519,0.119656,0.504105,0.306947,
0.465799,0.617618,0.248169,0.148212,0.116319,0.0869326,0.123157,0.49459,0.274339,
0.465799,0.617618,0.248169,0.148212,0.116319,0.0869326,0.123157,0.49459,0.274339,
0.465799,0.617618,0.248169,0.148212,0.116319,0.0869326,0.123157,0.49459,0.274339,
0.461709,0.610177,0.239501,0.147351,0.0973006,0.0700275,0.0907405,0.463419,0.220702,
0.461709,0.610177,0.239501,0.147351,0.0973006,0.0700275,0.0907405,0.463419,0.220702,
0.461709,0.610177,0.239501,0.147351,0.0973006,0.0700275,0.0907405,0.463419,0.220702,
0.461709,0.610177,0.239501,0.147351,0.0973006,0.0700275,0.0907405,0.463419,0.220702,
0.461709,0.610177,0.239501,0.147351,0.0973006,0.0700275,0.0907405,0.463419,0.220702,
0.461709,0.610177,0.239501,0.147351,0.0973006,0.0700275,0.0907405,0.463419,0.220702,
0.469278,0.613186,0.243537,0.151592,0.101201,0.0751388,0.0859792,0.467025,0.219443,
0.469278,0.613186,0.243537,0.151592,0.101201,0.0751388,0.0859792,0.467025,0.219443,
0.469278,0.613186,0.243537,0.151592,0.101201,0.0751388,0.0859792,0.467025,0.219443,
0.441083,0.640851,0.248964,0.159058,0.103063,0.0596098,0.087445,0.472889,0.243399,
0.478369,0.668124,0.20704,0.155188,0.113484,0.0497132,0.132438,0.516015,0.238831,
0.478369,0.668124,0.20704,0.155188,0.113484,0.0497132,0.132438,0.516015,0.238831,
0.478369,0.668124,0.20704,0.155188,0.113484,0.0497132,0.132438,0.516015,0.238831,
0.462385,0.669938,0.211042,0.147946,0.113228,0.0588068,0.116152,0.498289,0.196333,
0.422692,0.664297,0.191815,0.129086,0.114445,0.078915,0.11521,0.496801,0.19983,
0.422692,0.664297,0.191815,0.129086,0.114445,0.078915,0.11521,0.496801,0.19983,
0.422692,0.664297,0.191815,0.129086,0.114445,0.078915,0.11521,0.496801,0.19983,
0.422692,0.664297,0.191815,0.129086,0.114445,0.078915,0.11521,0.496801,0.19983,
0.422692,0.664297,0.191815,0.129086,0.114445,0.078915,0.11521,0.496801,0.19983,
0.417999,0.687681,0.176237,0.141994,0.12769,0.0675951,0.111424,0.482425,0.201143,
0.392162,0.707971,0.213921,0.126117,0.123427,0.0390783,0.118728,0.499775,0.223797,
0.392162,0.707971,0.213921,0.126117,0.123427,0.0390783,0.118728,0.499775,0.223797,
0.392162,0.707971,0.213921,0.126117,0.123427,0.0390783,0.118728,0.499775,0.223797,
0.392162,0.707971,0.213921,0.126117,0.123427,0.0390783,0.118728,0.499775,0.223797,
0.373673,0.704661,0.213268,0.100839,0.123826,0.0499981,0.120028,0.48495,0.226919,
0.373673,0.704661,0.213268,0.100839,0.123826,0.0499981,0.120028,0.48495,0.226919,
0.384768,0.658114,0.221533,0.107505,0.115039,0.0459132,0.109284,0.489636,0.224393,
0.39334,0.645322,0.192607,0.11766,0.136155,0.0450299,0.101877,0.488571,0.207431,
0.403431,0.674526,0.209582,0.137204,0.148798,0.0794185,0.0997893,0.464489,0.211664,
0.423967,0.679455,0.176152,0.130374,0.165526,0.103298,0.108435,0.488963,0.241635,
0.423967,0.679455,0.176152,0.130374,0.165526,0.103298,0.108435,0.488963,0.241635,
0.412337,0.653904,0.194885,0.152369,0.141908,0.128067,0.107534,0.494906,0.249401,
0.412337,0.653904,0.194885,0.152369,0.141908,0.128067,0.107534,0.494906,0.249401,
0.441433,0.638686,0.187548,0.122332,0.141795,0.126029,0.11213,0.460878,0.240187,
0.42946,0.638665,0.201134,0.114443,0.151748,0.0936213,0.134063,0.404504,0.239217,
0.425057,0.656021,0.212599,0.129233,0.146236,0.0853021,0.132504,0.41314,0.255119,
0.425057,0.656021,0.212599,0.129233,0.146236,0.0853021,0.132504,0.41314,0.255119,
0.4467,0.648843,0.255745,0.128237,0.15055,0.0923429,0.149729,0.428342,0.286556,
0.409798,0.62501,0.220402,0.158856,0.145533,0.0819662,0.141016,0.442391,0.278421,
0.409798,0.62501,0.220402,0.158856,0.145533,0.0819662,0.141016,0.442391,0.278421,
0.409798,0.62501,0.220402,0.158856,0.145533,0.0819662,0.141016,0.442391,0.278421,
0.426197,0.672676,0.215505,0.152262,0.135008,0.0703971,0.158846,0.422983,0.299253,
0.476177,0.676453,0.223905,0.155899,0.157471,0.0743621,0.15015,0.425524,0.288908,
0.476177,0.676453,0.223905,0.155899,0.157471,0.0743621,0.15015,0.425524,0.288908,
0.499194,0.669822,0.244494,0.155219,0.149061,0.0734345,0.174342,0.444934,0.291803,
0.493628,0.676913,0.2232,0.149458,0.135656,0.0731702,0.161851,0.45142,0.30067,
0.493628,0.676913,0.2232,0.149458,0.135656,0.0731702,0.161851,0.45142,0.30067,
0.493628,0.676913,0.2232,0.149458,0.135656,0.0731702,0.161851,0.45142,0.30067,
0.493628,0.676913,0.2232,0.149458,0.135656,0.0731702,0.161851,0.45142,0.30067,
0.483682,0.666359,0.197191,0.118897,0.150995,0.0723798,0.14723,0.495766,0.284115,
0.483682,0.666359,0.197191,0.118897,0.150995,0.0723798,0.14723,0.495766,0.284115,
0.483682,0.666359,0.197191,0.118897,0.150995,0.0723798,0.14723,0.495766,0.284115,
0.483682,0.666359,0.197191,0.118897,0.150995,0.0723798,0.14723,0.495766,0.284115,
0.498105,0.666285,0.180365,0.120719,0.119551,0.0680439,0.17232,0.518533,0.273314,
0.457194,0.667255,0.185576,0.12591,0.0951979,0.0749846,0.172308,0.544886,0.265443,
0.454196,0.633045,0.192189,0.108841,0.0897504,0.0631862,0.176925,0.527376,0.223196,
0.454196,0.633045,0.192189,0.108841,0.0897504,0.0631862,0.176925,0.527376,0.223196,
0.454196,0.633045,0.192189,0.108841,0.0897504,0.0631862,0.176925,0.527376,0.223196,
0.445767,0.61087,0.202608,0.100985,0.0847583,0.0695022,0.166403,0.534404,0.188758,
0.445767,0.61087,0.202608,0.100985,0.0847583,0.0695022,0.166403,0.534404,0.188758,
0.475891,0.624262,0.211284,0.114357,0.0678134,0.065275,0.168683,0.554083,0.213293,
0.475891,0.624262,0.211284,0.114357,0.0678134,0.065275,0.168683,0.554083,0.213293,
0.495125,0.584085,0.227622,0.145456,0.0756337,0.0489167,0.173463,0.562538,0.181549,
0.499805,0.582608,0.207136,0.122017,0.0692438,0.0602618,0.182922,0.542036,0.171059,
0.489126,0.598552,0.221922,0.134313,0.0640272,0.0629819,0.17666,0.526612,0.181237,
0.489126,0.598552,0.221922,0.134313,0.0640272,0.0629819,0.17666,0.526612,0.181237,
0.489126,0.598552,0.221922,0.134313,0.0640272,0.0629819,0.17666,0.526612,0.181237,
0.489126,0.598552,0.221922,0.134313,0.0640272,0.0629819,0.17666,0.526612,0.181237,
0.489126,0.598552,0.221922,0.134313,0.0640272,0.0629819,0.17666,0.526612,0.181237,
0.489126,0.598552,0.221922,0.134313,0.0640272,0.0629819,0.17666,0.526612,0.181237,
0.489126,0.598552,0.221922,0.134313,0.0640272,0.0629819,0.17666,0.526612,0.181237,
0.489126,0.598552,0.221922,0.134313,0.0640272,0.0629819,0.17666,0.526612,0.181237,
0.509622,0.603469,0.247662,0.157694,0.0687418,0.0644418,0.206054,0.523204,0.192621,
0.509622,0.603469,0.247662,0.157694,0.0687418,0.0644418,0.206054,0.523204,0.192621,
0.509622,0.603469,0.247662,0.157694,0.0687418,0.0644418,0.206054,0.523204,0.192621,
0.503739,0.624441,0.290204,0.152748,0.0704549,0.0796219,0.211293,0.502229,0.21797,
0.491804,0.60698,0.277798,0.134334,0.0536816,0.0697636,0.220507,0.52413,0.196199,
0.502284,0.59218,0.283641,0.114949,0.057899,0.0667132,0.225042,0.519592,0.204579,
0.505036,0.587397,0.247286,0.134018,0.0772471,0.0580077,0.227822,0.510349,0.20445,
0.488246,0.554903,0.240046,0.169208,0.107187,0.0548002,0.22352,0.518709,0.192521,
0.488246,0.554903,0.240046,0.169208,0.107187,0.0548002,0.22352,0.518709,0.192521,
0.488246,0.554903,0.240046,0.169208,0.107187,0.0548002,0.22352,0.518709,0.192521,
0.488563,0.548639,0.238354,0.145454,0.113833,0.062058,0.214472,0.496256,0.157943,
0.488563,0.548639,0.238354,0.145454,0.113833,0.062058,0.214472,0.496256,0.157943,
0.429291,0.533756,0.224735,0.14272,0.105358,0.0703207,0.197867,0.505364,0.181328,
0.429291,0.533756,0.224735,0.14272,0.105358,0.0703207,0.197867,0.505364,0.181328,
0.429291,0.533756,0.224735,0.14272,0.105358,0.0703207,0.197867,0.505364,0.181328,
0.441387,0.5472,0.211607,0.142451,0.108966,0.0751216,0.205566,0.554724,0.196209,
0.471815,0.575305,0.225399,0.138939,0.120813,0.0700974,0.192513,0.583477,0.16989,
0.471815,0.575305,0.225399,0.138939,0.120813,0.0700974,0.192513,0.583477,0.16989,
0.469562,0.588641,0.241872,0.175432,0.112697,0.0836201,0.193076,0.607354,0.19144,
0.469562,0.588641,0.241872,0.175432,0.112697,0.0836201,0.193076,0.607354,0.19144,
0.473376,0.575607,0.275533,0.180539,0.0993845,0.104603,0.196009,0.59716,0.220242,
0.476786,0.592615,0.242543,0.20916,0.120089,0.10576,0.206771,0.590547,0.251004,
0.476786,0.592615,0.242543,0.20916,0.120089,0.10576,0.206771,0.590547,0.251004,
0.476786,0.592615,0.242543,0.20916,0.120089,0.10576,0.206771,0.590547,0.251004,
0.503714,0.594201,0.261902,0.206225,0.10182,0.105519,0.19934,0.562808,0.248263,
0.480088,0.609149,0.280392,0.232563,0.113229,0.0922273,0.213671,0.551854,0.255392,
0.480088,0.609149,0.280392,0.232563,0.113229,0.0922273,0.213671,0.551854,0.255392,
0.480088,0.609149,0.280392,0.232563,0.113229,0.0922273,0.213671,0.551854,0.255392,
0.480088,0.609149,0.280392,0.232563,0.113229,0.0922273,0.213671,0.551854,0.255392,
0.497207,0.603399,0.298493,0.237168,0.131123,0.0823035,0.214495,0.546013,0.257574,
0.497207,0.603399,0.298493,0.237168,0.131123,0.0823035,0.214495,0.546013,0.257574,
0.497207,0.603399,0.298493,0.237168,0.131123,0.0823035,0.214495,0.546013,0.257574,
0.450655,0.582202,0.27671,0.210578,0.125154,0.103371,0.219187,0.52503,0.227795,
0.432856,0.607908,0.260306,0.226085,0.105058,0.0923553,0.182748,0.538684,0.179429,
0.45248,0.635301,0.27219,0.237944,0.123978,0.104519,0.194296,0.575121,0.190947,
0.45248,0.635301,0.27219,0.237944,0.123978,0.104519,0.194296,0.575121,0.190947,
0.436812,0.636332,0.245315,0.216118,0.128309,0.115525,0.182706,0.591116,0.172435,
0.466314,0.649643,0.21846,0.219523,0.120265,0.122955,0.205742,0.582911,0.188717,
0.466314,0.649643,0.21846,0.219523,0.120265,0.122955,0.205742,0.582911,0.188717,
0.459223,0.641354,0.254503,0.215374,0.125942,0.119306,0.201935,0.594287,0.187132,
0.468789,0.635487,0.252442,0.20663,0.107775,0.117312,0.18933,0.581412,0.189325,
0.468789,0.635487,0.252442,0.20663,0.107775,0.117312,0.18933,0.581412,0.189325,
0.468789,0.635487,0.252442,0.20663,0.107775,0.117312,0.18933,0.581412,0.189325,
0.454059,0.645042,0.267802,0.187271,0.113181,0.0957861,0.205409,0.547905,0.175463,
0.470727,0.627269,0.304471,0.200493,0.110067,0.071824,0.190617,0.57246,0.203543,
0.457852,0.626556,0.303418,0.191277,0.0994774,0.0802313,0.190071,0.589852,0.208164,
0.457852,0.626556,0.303418,0.191277,0.0994774,0.0802313,0.190071,0.589852,0.208164,
0.458496,0.628942,0.309973,0.17788,0.0990525,0.0947989,0.176602,0.590401,0.187149,
0.458098,0.609474,0.289734,0.159641,0.0939342,0.0965918,0.171146,0.543531,0.206917,
0.432842,0.56761,0.263627,0.179139,0.0848133,0.0802331,0.180189,0.55759,0.215864,
0.432842,0.56761,0.263627,0.179139,0.0848133,0.0802331,0.180189,0.55759,0.215864,
0.445765,0.56908,0.29151,0.153202,0.0813764,0.0743044,0.204849,0.550072,0.210509,
0.445765,0.56908,0.29151,0.153202,0.0813764,0.0743044,0.204849,0.550072,0.210509,
0.445765,0.56908,0.29151,0.153202,0.0813764,0.0743044,0.204849,0.550072,0.210509,
0.448433,0.547029,0.275132,0.122679,0.0687186,0.0810733,0.211577,0.53958,0.200823,
0.475085,0.521297,0.276879,0.124405,0.0967027,0.0612107,0.216765,0.551562,0.210632,
0.430868,0.488542,0.26597,0.118543,0.0882277,0.0686246,0.18953,0.546604,0.221586,
0.430868,0.488542,0.26597,0.118543,0.0882277,0.0686246,0.18953,0.546604,0.221586,
0.445693,0.511239,0.278033,0.106921,0.108023,0.0726501,0.170933,0.533913,0.256501,
0.465701,0.508844,0.274799,0.118737,0.115563,0.0688555,0.204751,0.506891,0.256758,
0.465701,0.508844,0.274799,0.118737,0.115563,0.0688555,0.204751,0.506891,0.256758,
0.465701,0.508844,0.274799,0.118737,0.115563,0.0688555,0.204751,0.506891,0.256758,
0.465701,0.508844,0.274799,0.118737,0.115563,0.0688555,0.204751,0.506891,0.256758,
0.465701,0.508844,0.274799,0.118737,0.115563,0.0688555,0.204751,0.506891,0.256758,
0.465701,0.508844,0.274799,0.118737,0.115563,0.0688555,0.204751,0.506891,0.256758,
0.465701,0.508844,0.274799,0.118737,0.115563,0.0688555,0.204751,0.506891,0.256758,
0.465701,0.508844,0.274799,0.118737,0.115563,0.0688555,0.204751,0.506891,0.256758,
0.421583,0.53701,0.276866,0.105586,0.118224,0.0691363,0.155402,0.510173,0.248739,
0.421583,0.53701,0.276866,0.105586,0.118224,0.0691363,0.155402,0.510173,0.248739,
0.421583,0.53701,0.276866,0.105586,0.118224,0.0691363,0.155402,0.510173,0.248739,
0.421583,0.53701,0.276866,0.105586,0.118224,0.0691363,0.155402,0.510173,0.248739,
0.387082,0.546943,0.259158,0.120228,0.128713,0.0778163,0.15185,0.520013,0.251479,
0.398056,0.563688,0.247254,0.105871,0.132567,0.0561311,0.137529,0.524798,0.216874,
0.398056,0.563688,0.247254,0.105871,0.132567,0.0561311,0.137529,0.524798,0.216874,
0.398056,0.563688,0.247254,0.105871,0.132567,0.0561311,0.137529,0.524798,0.216874,
0.398408,0.583365,0.217652,0.130849,0.12853,0.0514872,0.134622,0.501542,0.216328,
0.398408,0.583365,0.217652,0.130849,0.12853,0.0514872,0.134622,0.501542,0.216328,
0.421039,0.586855,0.217494,0.123434,0.12915,0.0575702,0.149445,0.54803,0.210576,
0.421039,0.586855,0.217494,0.123434,0.12915,0.0575702,0.149445,0.54803,0.210576,
0.468414,0.604635,0.224373,0.109793,0.114123,0.0470569,0.134197,0.573689,0.178575,
0.468414,0.604635,0.224373,0.109793,0.114123,0.0470569,0.134197,0.573689,0.178575,
0.468414,0.604635,0.224373,0.109793,0.114123,0.0470569,0.134197,0.573689,0.178575,
0.481355,0.617274,0.206818,0.101062,0.115535,0.0493713,0.127307,0.560301,0.179416,
0.460239,0.602339,0.229649,0.133961,0.112041,0.0421551,0.158093,0.572138,0.170237,
0.460239,0.602339,0.229649,0.133961,0.112041,0.0421551,0.158093,0.572138,0.170237,
0.460239,0.602339,0.229649,0.133961,0.112041,0.0421551,0.158093,0.572138,0.170237,
0.446932,0.597405,0.247403,0.146229,0.098209,0.0452374,0.151912,0.603101,0.168919,
0.446932,0.597405,0.247403,0.146229,0.098209,0.0452374,0.151912,0.603101,0.168919,
0.480984,0.580534,0.240734,0.143204,0.119388,0.0608345,0.144789,0.634384,0.184813,
0.492375,0.584615,0.256134,0.138428,0.124616,0.0590995,0.155193,0.584498,0.194013,
0.492375,0.584615,0.256134,0.138428,0.124616,0.0590995,0.155193,0.584498,0.194013,
0.492375,0.584615,0.256134,0.138428,0.124616,0.0590995,0.155193,0.584498,0.194013,
0.486827,0.566463,0.289102,0.130503,0.141714,0.056807,0.147011,0.568844,0.207665,
0.430519,0.57458,0.271235,0.13892,0.159037,0.0605422,0.154865,0.579393,0.200251,
0.420052,0.617481,0.257485,0.128649,0.169273,0.0558526,0.181176,0.605491,0.224398,
0.414323,0.622672,0.24914,0.143228,0.168977,0.0529552,0.165235,0.575373,0.2617,
0.399646,0.647347,0.259075,0.180817,0.125837,0.0560275,0.162674,0.590622,0.248002,
0.408321,0.625352,0.278309,0.179306,0.129002,0.0748064,0.169051,0.580202,0.232288,
0.401319,0.571473,0.251466,0.207519,0.140792,0.0707024,0.179323,0.578456,0.254091,
0.406276,0.616513,0.235621,0.185864,0.161548,0.0571523,0.170855,0.571709,0.227519,
0.406276,0.616513,0.235621,0.185864,0.161548,0.0571523,0.170855,0.571709,0.227519,
0.406276,0.616513,0.235621,0.185864,0.161548,0.0571523,0.170855,0.571709,0.227519,
0.406276,0.616513,0.235621,0.185864,0.161548,0.0571523,0.170855,0.571709,0.227519,
0.406276,0.616513,0.235621,0.185864,0.161548,0.0571523,0.170855,0.571709,0.227519,
0.424878,0.665061,0.228112,0.193541,0.14878,0.0645748,0.150432,0.596404,0.219649,
0.428804,0.685552,0.214584,0.186973,0.176763,0.0853982,0.145973,0.57192,0.225807,
0.447551,0.657732,0.207269,0.173156,0.172703,0.0682835,0.137673,0.558931,0.227032,
0.442183,0.669511,0.239683,0.179404,0.172341,0.0872617,0.111506,0.570905,0.230926,
0.419622,0.705342,0.273299,0.184222,0.169249,0.0744848,0.144504,0.541543,0.227122,
0.419622,0.705342,0.273299,0.184222,0.169249,0.0744848,0.144504,0.541543,0.227122,
0.407389,0.66798,0.288791,0.162071,0.169809,0.0644591,0.165593,0.516898,0.232255,
0.42469,0.66304,0.272173,0.151561,0.188952,0.0668302,0.156817,0.505935,0.215912,
0.386337,0.652016,0.235724,0.141464,0.188116,0.0868365,0.171939,0.485105,0.223839,
0.355278,0.666299,0.242906,0.130324,0.176021,0.108163,0.180991,0.487006,0.223595,
0.355278,0.666299,0.242906,0.130324,0.176021,0.108163,0.180991,0.487006,0.223595,
0.375513,0.678301,0.25078,0.136416,0.185593,0.115586,0.166083,0.491736,0.216663,
0.404576,0.70127,0.233863,0.160526,0.174767,0.105315,0.153593,0.493606,0.200357,
0.404576,0.70127,0.233863,0.160526,0.174767,0.105315,0.153593,0.493606,0.200357,
0.404576,0.70127,0.233863,0.160526,0.174767,0.105315,0.153593,0.493606,0.200357,
0.399069,0.720598,0.231242,0.142224,0.178436,0.127614,0.159974,0.472426,0.219182,
0.399069,0.720598,0.231242,0.142224,0.178436,0.127614,0.159974,0.472426,0.219182,
0.399069,0.720598,0.231242,0.142224,0.178436,0.127614,0.159974,0.472426,0.219182,
0.409283,0.730827,0.234398,0.142674,0.169308,0.0977303,0.178543,0.448368,0.21232,
0.409283,0.730827,0.234398,0.142674,0.169308,0.0977303,0.178543,0.448368,0.21232,
0.401907,0.741384,0.238843,0.137948,0.165291,0.101552,0.195259,0.409187,0.211984,
0.401907,0.741384,0.238843,0.137948,0.165291,0.101552,0.195259,0.409187,0.211984,
0.401907,0.741384,0.238843,0.137948,0.165291,0.101552,0.195259,0.409187,0.211984,
0.401907,0.741384,0.238843,0.137948,0.165291,0.101552,0.195259,0.409187,0.211984,
0.401907,0.741384,0.238843,0.137948,0.165291,0.101552,0.195259,0.409187,0.211984,
0.400877,0.732751,0.248919,0.106783,0.152901,0.0869831,0.176213,0.420137,0.200346,
0.446581,0.723399,0.259561,0.091577,0.161814,0.092271,0.178534,0.44152,0.194534,
0.456825,0.712286,0.241253,0.107699,0.164155,0.0997957,0.183127,0.435338,0.195891,
0.456825,0.712286,0.241253,0.107699,0.164155,0.0997957,0.183127,0.435338,0.195891,
0.416083,0.681255,0.23226,0.106501,0.181049,0.104094,0.199503,0.443884,0.185796,
0.416083,0.681255,0.23226,0.106501,0.181049,0.104094,0.199503,0.443884,0.185796,
0.416083,0.681255,0.23226,0.106501,0.181049,0.104094,0.199503,0.443884,0.185796,
0.416564,0.673563,0.237665,0.103246,0.162799,0.102111,0.188008,0.449008,0.218092,
0.427227,0.665446,0.218452,0.123229,0.164044,0.11827,0.214692,0.440578,0.211593,
0.449876,0.64817,0.26891,0.140157,0.180303,0.106221,0.217014,0.451713,0.192929,
0.449876,0.64817,0.26891,0.140157,0.180303,0.106221,0.217014,0.451713,0.192929,
0.449876,0.64817,0.26891,0.140157,0.180303,0.106221,0.217014,0.451713,0.192929,
0.435876,0.633362,0.267355,0.145151,0.186846,0.0839761,0.222052,0.425218,0.207667,
0.435876,0.633362,0.267355,0.145151,0.186846,0.0839761,0.222052,0.425218,0.207667,
0.39224,0.628976,0.280224,0.173187,0.169249,0.0697778,0.210961,0.377397,0.187408,
0.385782,0.60943,0.273544,0.166145,0.177301,0.0659101,0.21338,0.395676,0.175471,
0.392531,0.592651,0.245779,0.158129,0.16233,0.0558245,0.241806,0.388414,0.168001,
0.372324,0.56245,0.263004,0.150501,0.155658,0.068245,0.225118,0.403264,0.176924,
0.372324,0.56245,0.263004,0.150501,0.155658,0.068245,0.225118,0.403264,0.176924,
0.372324,0.56245,0.263004,0.150501,0.155658,0.068245,0.225118,0.403264,0.176924,
0.402422,0.533823,0.258155,0.166164,0.139736,0.0761469,0.228291,0.406502,0.198237,
0.402422,0.533823,0.258155,0.166164,0.139736,0.0761469,0.228291,0.406502,0.198237,
0.391239,0.522442,0.266103,0.18698,0.132221,0.08159,0.211326,0.410006,0.19797,
0.391239,0.522442,0.266103,0.18698,0.132221,0.08159,0.211326,0.410006,0.19797,
0.378212,0.539228,0.259159,0.197536,0.122512,0.105807,0.223087,0.443892,0.208196,
0.376751,0.547804,0.26843,0.198355,0.120273,0.12169,0.210552,0.420737,0.233561,
0.387122,0.556676,0.260564,0.186478,0.117971,0.131374,0.200598,0.416185,0.235947,
0.387122,0.556676,0.260564,0.186478,0.117971,0.131374,0.200598,0.416185,0.235947,
0.405084,0.542002,0.267091,0.190548,0.113388,0.121534,0.204562,0.407474,0.245421,
0.401478,0.592798,0.241006,0.192406,0.0998366,0.136724,0.189194,0.383637,0.244805,
0.401478,0.592798,0.241006,0.192406,0.0998366,0.136724,0.189194,0.383637,0.244805,
0.429944,0.561727,0.261903,0.205208,0.127782,0.150908,0.181058,0.412329,0.25582,
0.423903,0.592149,0.250486,0.198109,0.135167,0.172573,0.211135,0.426652,0.239407,
0.41382,0.617001,0.2102,0.184523,0.151676,0.158497,0.19004,0.402699,0.221624,
0.390231,0.634344,0.180457,0.171786,0.155704,0.109041,0.198485,0.405768,0.245467,
0.423277,0.624162,0.231084,0.166632,0.158812,0.10412,0.220904,0.410407,0.234078,
0.423277,0.624162,0.231084,0.166632,0.158812,0.10412,0.220904,0.410407,0.234078,
0.423277,0.624162,0.231084,0.166632,0.158812,0.10412,0.220904,0.410407,0.234078,
0.423277,0.624162,0.231084,0.166632,0.158812,0.10412,0.220904,0.410407,0.234078,
0.423277,0.624162,0.231084,0.166632,0.158812,0.10412,0.220904,0.410407,0.234078,
0.423277,0.624162,0.231084,0.166632,0.158812,0.10412,0.220904,0.410407,0.234078,
0.423277,0.624162,0.231084,0.166632,0.158812,0.10412,0.220904,0.410407,0.234078,
0.423277,0.624162,0.231084,0.166632,0.158812,0.10412,0.220904,0.410407,0.234078,
0.420662,0.589624,0.244439,0.181217,0.157938,0.0932283,0.202401,0.4434,0.209308,
0.423971,0.61896,0.254137,0.174182,0.162823,0.106921,0.204045,0.459979,0.179822,
0.429337,0.598388,0.250938,0.156593,0.127131,0.120375,0.203851,0.488567,0.173596,
0.468533,0.599315,0.221222,0.161905,0.131763,0.127951,0.191514,0.481642,0.174327,
0.484709,0.610533,0.184027,0.131148,0.123591,0.123093,0.161166,0.461026,0.192903,
0.463787,0.61094,0.194738,0.141781,0.144662,0.105675,0.145271,0.4625,0.1911,
0.463787,0.61094,0.194738,0.141781,0.144662,0.105675,0.145271,0.4625,0.1911,
0.463787,0.61094,0.194738,0.141781,0.144662,0.105675,0.145271,0.4625,0.1911,
0.461374,0.616867,0.180858,0.164113,0.151074,0.0957961,0.130431,0.426003,0.18257,
0.461374,0.616867,0.180858,0.164113,0.151074,0.0957961,0.130431,0.426003,0.18257,
0.461374,0.616867,0.180858,0.164113,0.151074,0.0957961,0.130431,0.426003,0.18257,
0.490155,0.628668,0.183481,0.161041,0.149882,0.102936,0.13739,0.439642,0.167072,
0.490155,0.628668,0.183481,0.161041,0.149882,0.102936,0.13739,0.439642,0.167072,
0.490155,0.628668,0.183481,0.161041,0.149882,0.102936,0.13739,0.439642,0.167072,
0.472277,0.634962,0.175815,0.144454,0.158295,0.106165,0.142213,0.442689,0.162447,
0.472277,0.634962,0.175815,0.144454,0.158295,0.106165,0.142213,0.442689,0.162447,
0.432123,0.626179,0.179704,0.146932,0.154774,0.0663991,0.152049,0.471642,0.164822,
0.386274,0.612344,0.170102,0.135161,0.142879,0.0757204,0.147389,0.456673,0.140588,
0.429188,0.622735,0.194469,0.131387,0.13651,0.0417601,0.161807,0.446075,0.151551,
0.429188,0.622735,0.194469,0.131387,0.13651,0.0417601,0.161807,0.446075,0.151551,
0.447413,0.649306,0.254658,0.142726,0.131673,0.0532459,0.168709,0.455087,0.170357,
0.447413,0.649306,0.254658,0.142726,0.131673,0.0532459,0.168709,0.455087,0.170357,
0.464522,0.649883,0.270525,0.139493,0.143603,0.0568938,0.155545,0.480374,0.160402,
0.455759,0.614408,0.277868,0.107153,0.135514,0.0540103,0.157166,0.473481,0.168648,
0.455759,0.614408,0.277868,0.107153,0.135514,0.0540103,0.157166,0.473481,0.168648,
0.455759,0.614408,0.277868,0.107153,0.135514,0.0540103,0.157166,0.473481,0.168648,
0.455759,0.614408,0.277868,0.107153,0.135514,0.0540103,0.157166,0.473481,0.168648,
0.455759,0.614408,0.277868,0.107153,0.135514,0.0540103,0.157166,0.473481,0.168648,
0.455759,0.614408,0.277868,0.107153,0.135514,0.0540103,0.157166,0.473481,0.168648,
0.456237,0.598678,0.25681,0.124315,0.140845,0.0465329,0.16661,0.50243,0.174262,
0.456237,0.598678,0.25681,0.124315,0.140845,0.0465329,0.16661,0.50243,0.174262,
0.456237,0.598678,0.25681,0.124315,0.140845,0.0465329,0.16661,0.50243,0.174262,
0.456237,0.598678,0.25681,0.124315,0.140845,0.0465329,0.16661,0.50243,0.174262,
